Transaction_ID,Date_of_Sale,Customer_Age,Customer_Gender,State,City,Product_Category,Carat,Diamond_Clarity,Diamond_Color,Price,Payment_Method,Discount_Applied
TX004175,2023-02-11 03:09:20,35,Male,West Bengal,Mumbai,Necklace,2.1,VVS2,E,207867.84,Credit Card,0.55
TX004176,2023-02-11 00:10:21,28,Male,Delhi,Chennai,Bracelet,2.09,VVS1,D,70837.48,Credit Card,7.84
TX004177,2023-02-11 08:38:56,28,Male,Karnataka,Bengaluru,Necklace,1.95,VVS2,E,292651.18,Debit Card,0.55
TX004178,2023-02-11 04:30:51,63,Female,Maharashtra,Bengaluru,Bracelet,1.71,SI2,G,250371.87,Online,6.37
TX004179,2023-02-11 08:55:32,30,Female,Maharashtra,Ahmedabad,Bracelet,2.2,SI1,D,252312.41,Debit Card,9.21
TX004180,2023-02-11 01:32:15,49,Male,Delhi,Chennai,Ring,1.71,VVS1,F,149327.04,Debit Card,20.13
TX004181,2023-02-11 20:13:42,26,Male,Gujarat,Chennai,Bracelet,1.81,VVS2,D,388648.0,Credit Card,10.66
TX004182,2023-02-11 22:02:15,29,Male,West Bengal,Mumbai,Bracelet,2.75,SI2,E,292700.62,Online,22.95
TX004183,2023-02-11 22:57:24,45,Female,Tamil Nadu,Ahmedabad,Earring,2.59,SI2,E,342537.92,Debit Card,10.97
TX004184,2023-02-11 01:55:15,36,Female,Delhi,Kolkata,Ring,1.6,SI2,E,228980.92,Online,15.8
TX004185,2023-02-11 18:09:39,37,Female,Gujarat,Mumbai,Ring,1.07,VVS1,G,137495.27,Credit Card,0.36
TX004186,2023-02-11 09:51:09,49,Female,Delhi,Ahmedabad,Earring,2.41,SI2,G,228543.56,Online,10.02
TX004187,2023-02-11 01:33:02,36,Female,Maharashtra,Bengaluru,Bracelet,1.42,VVS2,E,151800.61,Debit Card,12.51
TX004188,2023-02-11 08:41:33,41,Male,Tamil Nadu,Delhi,Ring,2.63,VVS2,D,381150.12,Credit Card,9.15
TX004189,2023-02-11 03:55:07,47,Female,Maharashtra,Chennai,Ring,2.64,SI1,G,283939.11,Debit Card,3.43
TX004190,2023-02-11 10:58:34,46,Female,Karnataka,Mumbai,Ring,1.48,VVS1,E,159114.76,Credit Card,9.91
TX004191,2023-02-11 10:00:18,41,Male,West Bengal,Mumbai,Bracelet,2.62,SI2,D,315993.49,Online,11.21
TX004192,2023-02-11 12:48:07,28,Male,Karnataka,Bengaluru,Bracelet,1.27,VVS2,F,108435.38,Credit Card,14.76
TX004193,2023-02-11 19:10:34,26,Male,West Bengal,Ahmedabad,Ring,2.89,SI1,D,140180.85,Cash,5.66
TX004194,2023-02-11 07:01:27,35,Male,Karnataka,Bengaluru,Bracelet,0.9,VVS1,G,143293.09,Online,19.61
TX004195,2023-02-11 16:03:39,58,Male,Maharashtra,Chennai,Necklace,1.44,VVS1,G,116670.65,Online,15.82
TX004196,2023-02-11 05:44:38,43,Male,Karnataka,Ahmedabad,Ring,1.75,VVS2,G,261635.4,Cash,8.53
TX004197,2023-02-11 05:37:18,32,Male,Maharashtra,Kolkata,Ring,1.09,SI2,E,241599.57,Cash,7.13
TX004198,2023-02-11 16:58:58,30,Female,Karnataka,Delhi,Ring,2.53,SI1,G,93490.94,Debit Card,12.54
TX004199,2023-02-11 01:37:14,58,Male,Maharashtra,Chennai,Earring,0.62,SI1,E,90722.72,Credit Card,10.62
TX004200,2023-02-11 06:07:33,41,Male,West Bengal,Kolkata,Ring,2.4,SI2,F,188653.94,Debit Card,10.5
TX004201,2023-02-12 21:08:52,46,Female,West Bengal,Ahmedabad,Earring,1.03,SI2,F,61330.74,Cash,8.52
TX004202,2023-02-12 18:37:56,27,Male,Maharashtra,Bengaluru,Earring,1.0,VVS2,F,156547.54,Online,7.78
TX004203,2023-02-12 11:43:26,63,Male,Maharashtra,Mumbai,Ring,1.02,VVS1,E,74188.09,Cash,6.2
TX004204,2023-02-12 02:57:37,64,Female,Karnataka,Chennai,Ring,2.99,VVS1,F,146656.68,Cash,22.51
TX004205,2023-02-12 12:55:07,35,Female,Delhi,Bengaluru,Ring,2.35,VVS1,D,200584.97,Online,2.99
TX004206,2023-02-12 16:38:50,26,Female,Tamil Nadu,Chennai,Necklace,2.78,VVS1,F,270372.71,Debit Card,11.16
TX004207,2023-02-12 09:03:49,48,Female,Maharashtra,Kolkata,Earring,2.86,VVS2,F,343289.42,Credit Card,12.28
TX004208,2023-02-12 06:26:06,34,Female,Gujarat,Bengaluru,Earring,1.72,VVS2,D,216970.26,Online,19.89
TX004209,2023-02-12 16:04:40,35,Female,Delhi,Mumbai,Bracelet,1.62,SI2,G,249420.44,Debit Card,18.88
TX004210,2023-02-12 15:47:23,43,Male,Karnataka,Ahmedabad,Earring,1.07,SI1,D,206333.18,Online,0.6
TX004211,2023-02-12 01:58:26,49,Male,Delhi,Chennai,Earring,2.1,SI2,F,68417.31,Debit Card,14.62
TX004212,2023-02-12 18:59:31,29,Female,Tamil Nadu,Ahmedabad,Earring,2.06,SI2,F,299519.51,Online,19.32
TX004213,2023-02-12 14:56:12,62,Female,Tamil Nadu,Kolkata,Ring,0.69,SI2,E,262892.91,Credit Card,14.42
TX004214,2023-02-12 09:14:33,34,Male,Tamil Nadu,Kolkata,Necklace,1.62,VVS2,E,163221.87,Credit Card,1.45
TX004215,2023-02-12 17:08:45,27,Female,Delhi,Ahmedabad,Necklace,1.03,VVS1,E,99638.7,Online,22.52
TX004216,2023-02-12 06:24:07,35,Male,Delhi,Kolkata,Necklace,0.61,VVS2,F,197563.97,Credit Card,2.54
TX004217,2023-02-12 12:55:23,32,Male,Gujarat,Chennai,Bracelet,1.02,VVS2,F,104921.64,Debit Card,8.2
TX004218,2023-02-12 03:38:12,59,Male,Tamil Nadu,Kolkata,Necklace,2.88,VVS1,E,130037.12,Online,6.32
TX004219,2023-02-12 12:38:37,42,Female,Delhi,Bengaluru,Ring,0.92,SI2,F,274948.05,Debit Card,8.98
TX004220,2023-02-12 10:38:28,58,Female,Delhi,Chennai,Bracelet,2.68,VVS1,G,190010.5,Online,11.73
TX004221,2023-02-12 21:03:20,37,Male,Tamil Nadu,Bengaluru,Ring,1.15,VVS1,D,190753.72,Credit Card,2.03
TX004222,2023-02-12 14:38:17,27,Male,Karnataka,Bengaluru,Ring,1.25,SI1,G,349589.71,Credit Card,19.87
TX004223,2023-02-12 23:34:38,25,Male,Delhi,Chennai,Earring,1.54,SI1,E,215412.52,Credit Card,15.34
TX004224,2023-02-12 20:33:41,63,Male,Tamil Nadu,Kolkata,Earring,0.57,SI1,E,327324.57,Cash,4.38
TX004225,2023-02-12 15:02:25,26,Female,Karnataka,Chennai,Ring,2.25,SI2,F,328150.97,Debit Card,7.84
TX004226,2023-02-12 04:26:22,47,Female,Karnataka,Ahmedabad,Necklace,1.23,SI1,F,159890.52,Credit Card,12.21
TX004227,2023-02-12 10:06:27,32,Female,Karnataka,Bengaluru,Earring,2.91,SI2,F,109071.7,Online,3.28
TX004228,2023-02-12 16:48:02,39,Male,Tamil Nadu,Chennai,Earring,2.71,VVS2,F,56950.54,Credit Card,6.01
TX004229,2023-02-12 08:14:31,26,Female,Tamil Nadu,Mumbai,Earring,2.06,SI2,E,270372.01,Debit Card,10.42
TX004230,2023-02-12 20:11:25,44,Male,Gujarat,Kolkata,Necklace,0.83,SI2,G,219872.3,Debit Card,1.91
TX004231,2023-02-12 03:54:20,48,Male,Karnataka,Delhi,Bracelet,2.85,VVS2,F,202369.03,Cash,9.77
TX004232,2023-02-12 00:49:39,28,Male,West Bengal,Kolkata,Earring,1.73,VVS1,G,331724.53,Cash,2.39
TX004233,2023-02-12 08:16:39,55,Female,West Bengal,Delhi,Ring,2.59,SI1,E,360390.74,Cash,21.08
TX004234,2023-02-12 07:03:13,55,Female,Tamil Nadu,Mumbai,Earring,0.97,SI2,D,247343.52,Debit Card,7.7
TX004235,2023-02-12 23:41:50,51,Male,Maharashtra,Ahmedabad,Earring,2.32,SI1,E,237701.93,Debit Card,8.26
TX004236,2023-02-12 13:57:56,55,Male,Maharashtra,Chennai,Necklace,2.37,VVS2,D,255772.91,Credit Card,5.98
TX004237,2023-02-12 15:44:25,25,Female,West Bengal,Ahmedabad,Bracelet,1.79,VVS2,F,119089.71,Credit Card,0.72
TX004238,2023-02-12 04:57:44,43,Female,Tamil Nadu,Mumbai,Necklace,0.56,VVS2,F,240197.95,Credit Card,10.92
TX004239,2023-02-12 03:57:35,56,Male,Delhi,Mumbai,Earring,0.67,VVS1,E,139645.47,Credit Card,7.16
TX004240,2023-02-12 15:42:04,53,Male,Karnataka,Delhi,Earring,1.02,VVS1,D,94518.43,Debit Card,11.49
TX004241,2023-02-12 14:08:13,58,Female,Tamil Nadu,Chennai,Bracelet,2.22,SI2,E,250746.55,Debit Card,10.48
TX004242,2023-02-12 06:59:38,64,Female,West Bengal,Kolkata,Bracelet,2.58,VVS2,F,384459.67,Cash,3.89
TX004243,2023-02-12 09:16:04,45,Male,Gujarat,Kolkata,Ring,2.59,SI2,E,92374.93,Credit Card,1.48
TX004244,2023-02-12 03:01:52,29,Female,Maharashtra,Kolkata,Ring,1.13,VVS1,F,85582.36,Credit Card,9.4
TX004245,2023-02-12 22:33:14,33,Female,Gujarat,Bengaluru,Earring,0.96,SI1,F,245202.71,Credit Card,10.42
TX004246,2023-02-12 01:14:46,46,Male,West Bengal,Ahmedabad,Bracelet,1.94,VVS1,E,64307.61,Online,9.34
TX004247,2023-02-12 20:15:06,27,Female,Delhi,Mumbai,Ring,0.83,VVS2,F,374390.22,Credit Card,2.7
TX004248,2023-02-12 06:48:12,47,Male,Maharashtra,Mumbai,Ring,0.73,SI2,E,345682.1,Cash,10.5
TX004249,2023-02-12 05:02:51,44,Female,Maharashtra,Kolkata,Ring,2.97,SI2,G,300192.94,Debit Card,0.68
TX004250,2023-02-12 05:49:06,35,Male,Gujarat,Chennai,Ring,2.52,VVS2,D,205733.75,Debit Card,15.73
TX004251,2023-02-12 16:20:20,48,Female,West Bengal,Kolkata,Bracelet,0.74,SI1,E,250007.91,Debit Card,6.26
TX004252,2023-02-12 15:40:26,38,Male,Gujarat,Ahmedabad,Necklace,1.94,VVS2,D,253200.89,Cash,3.3
TX004253,2023-02-12 08:04:16,59,Male,Tamil Nadu,Ahmedabad,Ring,0.51,SI1,G,91520.5,Credit Card,9.87
TX004254,2023-02-12 19:27:00,26,Female,West Bengal,Bengaluru,Earring,1.35,SI2,E,178231.88,Cash,12.16
TX004255,2023-02-12 11:49:49,32,Male,Delhi,Kolkata,Ring,0.69,SI1,D,180665.84,Debit Card,3.46
TX004256,2023-02-12 02:58:19,27,Female,Karnataka,Kolkata,Necklace,0.53,VVS2,F,137152.39,Credit Card,13.46
TX004257,2023-02-12 19:07:43,50,Male,Delhi,Ahmedabad,Ring,2.18,SI2,D,151456.07,Online,13.92
TX004258,2023-02-12 02:29:16,51,Female,West Bengal,Bengaluru,Necklace,0.86,VVS2,E,288715.18,Debit Card,5.33
TX004259,2023-02-12 23:29:34,33,Male,Delhi,Chennai,Bracelet,2.68,SI2,G,321712.33,Debit Card,0.2
TX004260,2023-02-12 09:23:31,34,Male,Tamil Nadu,Mumbai,Earring,1.01,SI2,E,243992.16,Credit Card,8.48
TX004261,2023-02-12 08:51:32,63,Female,Tamil Nadu,Bengaluru,Earring,2.64,VVS1,F,283697.89,Credit Card,9.42
TX004262,2023-02-12 12:24:31,37,Male,Delhi,Kolkata,Bracelet,2.64,VVS2,F,143701.19,Online,3.21
TX004263,2023-02-12 14:23:30,25,Male,Gujarat,Bengaluru,Bracelet,2.97,SI1,E,267968.97,Debit Card,10.95
TX004264,2023-02-12 03:22:10,63,Female,Karnataka,Ahmedabad,Ring,2.8,VVS2,D,123035.81,Cash,9.55
TX004265,2023-02-12 02:58:47,39,Female,West Bengal,Chennai,Ring,1.54,SI1,D,199590.98,Credit Card,4.5
TX004266,2023-02-12 21:14:32,63,Female,West Bengal,Bengaluru,Bracelet,1.29,SI1,D,266059.48,Debit Card,8.84
TX004267,2023-02-12 09:43:41,49,Male,Delhi,Delhi,Bracelet,0.86,VVS2,E,247296.36,Debit Card,19.44
TX004268,2023-02-12 08:14:44,34,Female,West Bengal,Delhi,Ring,2.98,VVS1,D,156202.48,Cash,13.33
TX004269,2023-02-12 23:26:33,32,Female,Maharashtra,Delhi,Ring,1.21,SI1,E,364757.6,Cash,8.92
TX004270,2023-02-12 01:06:36,29,Male,West Bengal,Kolkata,Necklace,0.68,SI2,D,326157.98,Credit Card,2.98
TX004271,2023-02-12 15:04:17,40,Male,Tamil Nadu,Delhi,Bracelet,2.48,VVS2,F,287014.17,Cash,17.77
TX004272,2023-02-12 19:57:24,29,Male,Delhi,Chennai,Bracelet,2.82,VVS1,E,129707.15,Online,11.41
TX004273,2023-02-12 17:13:06,52,Male,Maharashtra,Delhi,Necklace,1.81,SI2,D,227002.1,Online,8.32
TX004274,2023-02-12 01:36:19,47,Female,West Bengal,Chennai,Earring,0.97,VVS1,D,207037.64,Debit Card,1.36
TX004275,2023-02-12 21:09:50,61,Male,Gujarat,Mumbai,Ring,0.88,VVS1,E,131060.8,Online,20.65
TX004276,2023-02-12 01:27:32,26,Male,Tamil Nadu,Chennai,Necklace,2.37,VVS1,E,286474.48,Debit Card,0.51
TX004277,2023-02-12 02:41:29,28,Female,Delhi,Mumbai,Bracelet,2.53,VVS1,G,275040.51,Debit Card,12.91
TX004278,2023-02-12 03:30:51,47,Female,West Bengal,Mumbai,Bracelet,2.47,VVS1,F,346934.54,Credit Card,7.19
TX004279,2023-02-12 18:49:43,32,Female,Maharashtra,Bengaluru,Ring,0.63,VVS2,D,409625.61,Credit Card,9.1
TX004280,2023-02-12 18:23:12,64,Female,Tamil Nadu,Mumbai,Ring,2.58,VVS1,G,139000.62,Credit Card,2.15
TX004281,2023-02-12 17:42:42,44,Female,Tamil Nadu,Mumbai,Necklace,2.15,VVS2,D,213908.59,Credit Card,12.45
TX004282,2023-02-12 07:22:22,47,Female,Maharashtra,Mumbai,Earring,2.93,SI2,G,398385.9,Debit Card,14.27
TX004283,2023-02-12 01:01:54,60,Male,West Bengal,Bengaluru,Earring,1.34,VVS2,E,140098.38,Debit Card,9.14
TX004284,2023-02-12 02:00:36,35,Male,Gujarat,Bengaluru,Bracelet,1.41,SI2,F,178593.07,Online,2.46
TX004285,2023-02-12 12:20:12,48,Male,Tamil Nadu,Chennai,Necklace,2.33,SI1,E,244672.05,Credit Card,0.41
TX004286,2023-02-12 05:56:57,33,Male,Delhi,Delhi,Necklace,0.55,SI1,E,250360.23,Debit Card,16.22
TX004287,2023-02-12 11:21:20,53,Female,Delhi,Delhi,Ring,0.61,SI1,F,351634.48,Cash,4.05
TX004288,2023-02-12 07:12:51,62,Male,Karnataka,Ahmedabad,Bracelet,1.47,VVS2,E,152420.63,Cash,3.3
TX004289,2023-02-12 19:00:49,44,Female,West Bengal,Ahmedabad,Ring,1.55,VVS2,E,234118.57,Online,7.43
TX004290,2023-02-12 12:45:52,32,Male,Tamil Nadu,Bengaluru,Earring,0.76,VVS1,F,90121.59,Debit Card,2.68
TX004291,2023-02-12 20:41:16,51,Female,Tamil Nadu,Chennai,Ring,1.48,SI1,E,128293.35,Credit Card,11.94
TX004292,2023-02-12 20:14:41,28,Female,Maharashtra,Kolkata,Necklace,2.24,VVS1,E,358753.01,Credit Card,9.13
TX004293,2023-02-12 01:50:06,55,Male,West Bengal,Bengaluru,Necklace,2.06,SI1,F,264987.36,Online,2.68
TX004294,2023-02-12 14:59:33,62,Female,Delhi,Bengaluru,Necklace,0.76,VVS1,E,86039.24,Cash,11.76
TX004295,2023-02-12 03:53:24,40,Male,Gujarat,Mumbai,Necklace,0.58,VVS1,F,111411.88,Online,14.97
TX004296,2023-02-12 02:43:34,34,Female,West Bengal,Kolkata,Ring,2.55,SI1,D,204749.72,Online,11.21
TX004297,2023-02-12 00:35:03,61,Male,Maharashtra,Mumbai,Necklace,1.81,SI1,E,252106.52,Debit Card,9.27
TX004298,2023-02-12 22:47:57,63,Male,Delhi,Bengaluru,Necklace,2.48,VVS2,E,95424.91,Debit Card,20.7
TX004299,2023-02-12 22:17:45,36,Male,Karnataka,Chennai,Ring,2.81,VVS2,F,150369.09,Online,19.21
TX004300,2023-02-12 10:49:41,56,Female,West Bengal,Bengaluru,Earring,0.99,VVS1,D,263429.57,Online,1.5
TX004301,2023-02-13 04:16:55,44,Male,Gujarat,Chennai,Bracelet,2.09,SI2,F,101581.66,Cash,1.98
TX004302,2023-02-13 21:26:52,53,Female,Delhi,Ahmedabad,Ring,1.31,SI1,E,429497.77,Online,24.89
TX004303,2023-02-13 06:53:17,63,Female,Maharashtra,Delhi,Ring,0.85,VVS1,E,190259.04,Cash,15.03
TX004304,2023-02-13 10:10:40,54,Female,Karnataka,Delhi,Necklace,1.43,SI2,E,79738.33,Online,4.27
TX004305,2023-02-13 15:36:57,32,Female,Delhi,Chennai,Necklace,2.86,VVS1,G,187967.53,Cash,8.35
TX004306,2023-02-13 23:21:41,47,Male,Delhi,Kolkata,Necklace,1.41,SI2,E,298679.07,Debit Card,9.38
TX004307,2023-02-13 09:38:53,49,Female,Delhi,Kolkata,Ring,0.56,SI1,D,130616.35,Debit Card,8.13
TX004308,2023-02-13 22:19:00,62,Female,West Bengal,Kolkata,Necklace,0.75,VVS2,F,243141.57,Cash,11.4
TX004309,2023-02-13 02:04:28,48,Female,Karnataka,Chennai,Bracelet,1.22,VVS2,G,200214.1,Credit Card,12.55
TX004310,2023-02-13 10:23:02,31,Male,Karnataka,Bengaluru,Bracelet,2.78,SI1,F,110664.61,Online,5.12
TX004311,2023-02-13 21:53:14,31,Male,Tamil Nadu,Ahmedabad,Bracelet,2.74,SI2,G,103584.97,Cash,5.3
TX004312,2023-02-13 09:30:58,49,Female,Gujarat,Chennai,Bracelet,1.14,VVS1,G,79283.47,Credit Card,9.37
TX004313,2023-02-13 16:33:23,38,Female,Karnataka,Chennai,Necklace,2.83,VVS2,F,325013.81,Online,11.61
TX004314,2023-02-13 12:57:38,46,Female,Gujarat,Bengaluru,Ring,1.19,SI1,D,84696.68,Online,10.91
TX004315,2023-02-13 21:14:10,53,Female,Delhi,Mumbai,Earring,2.11,VVS1,F,379921.44,Online,3.69
TX004316,2023-02-13 23:08:15,52,Male,Tamil Nadu,Kolkata,Bracelet,1.34,VVS1,F,158298.36,Credit Card,8.45
TX004317,2023-02-13 12:42:35,31,Male,Karnataka,Bengaluru,Ring,1.54,VVS2,F,89352.16,Credit Card,0.44
TX004318,2023-02-13 01:42:39,45,Male,Maharashtra,Chennai,Earring,1.31,SI2,E,86462.44,Online,11.62
TX004319,2023-02-13 18:15:17,33,Female,Karnataka,Chennai,Bracelet,2.76,VVS2,F,236904.82,Online,11.17
TX004320,2023-02-13 22:53:29,57,Male,Karnataka,Chennai,Necklace,1.11,SI1,E,209429.89,Credit Card,8.35
TX004321,2023-02-13 10:45:41,36,Male,Karnataka,Kolkata,Earring,2.62,SI2,F,247811.47,Debit Card,9.7
TX004322,2023-02-13 10:38:15,42,Male,Karnataka,Mumbai,Earring,0.7,VVS1,E,348240.79,Debit Card,7.08
TX004323,2023-02-13 17:47:18,32,Male,Maharashtra,Ahmedabad,Ring,1.53,SI1,G,326666.7,Cash,13.34
TX004324,2023-02-13 07:27:39,48,Male,Gujarat,Ahmedabad,Bracelet,1.44,SI1,E,279893.37,Debit Card,8.56
TX004325,2023-02-13 09:39:50,42,Female,West Bengal,Chennai,Ring,2.05,SI2,D,283461.78,Cash,15.7
TX004326,2023-02-13 16:00:15,60,Male,Gujarat,Kolkata,Bracelet,2.8,VVS2,E,238457.44,Cash,3.33
TX004327,2023-02-13 15:59:45,41,Male,West Bengal,Chennai,Bracelet,1.49,VVS2,G,76664.84,Debit Card,12.49
TX004328,2023-02-13 06:33:43,26,Female,Tamil Nadu,Ahmedabad,Ring,1.63,VVS1,D,234603.2,Credit Card,12.88
TX004329,2023-02-13 18:34:18,64,Male,Tamil Nadu,Chennai,Necklace,2.82,VVS1,G,312212.15,Cash,6.52
TX004330,2023-02-13 03:52:34,26,Male,Delhi,Chennai,Necklace,0.51,VVS2,D,57757.02,Cash,12.12
TX004331,2023-02-13 05:16:59,32,Male,Tamil Nadu,Kolkata,Bracelet,1.59,SI1,D,206062.46,Online,5.69
TX004332,2023-02-13 10:50:20,35,Male,Maharashtra,Delhi,Necklace,1.47,VVS2,F,220584.97,Debit Card,20.76
TX004333,2023-02-13 16:31:47,37,Female,Gujarat,Mumbai,Ring,2.26,SI2,E,287325.94,Online,9.16
TX004334,2023-02-13 21:45:58,26,Female,Gujarat,Bengaluru,Earring,1.94,SI2,D,74578.36,Cash,11.33
TX004335,2023-02-13 01:35:23,36,Male,Maharashtra,Ahmedabad,Ring,1.91,SI1,D,66934.64,Online,8.96
TX004336,2023-02-13 15:55:35,31,Male,West Bengal,Delhi,Ring,2.07,SI1,D,187790.16,Debit Card,1.77
TX004337,2023-02-13 15:07:27,55,Female,Tamil Nadu,Mumbai,Earring,2.81,SI1,G,302986.03,Debit Card,16.87
TX004338,2023-02-13 02:45:31,41,Male,Tamil Nadu,Ahmedabad,Earring,2.78,VVS2,G,313780.61,Debit Card,8.18
TX004339,2023-02-13 02:08:27,43,Male,Maharashtra,Bengaluru,Bracelet,1.62,VVS1,D,208606.57,Debit Card,13.68
TX004340,2023-02-13 19:12:49,62,Female,Tamil Nadu,Ahmedabad,Earring,2.19,VVS1,F,357819.66,Debit Card,5.85
TX004341,2023-02-13 12:40:44,37,Male,Delhi,Kolkata,Ring,2.23,SI1,D,259831.98,Debit Card,9.14
TX004342,2023-02-13 09:50:58,43,Female,Gujarat,Ahmedabad,Ring,0.87,VVS2,F,99119.89,Cash,7.45
TX004343,2023-02-13 19:22:58,53,Male,Tamil Nadu,Chennai,Ring,1.37,SI2,F,380417.86,Debit Card,23.14
TX004344,2023-02-13 20:32:13,48,Female,Gujarat,Kolkata,Earring,1.73,VVS2,G,265365.06,Online,7.98
TX004345,2023-02-13 02:36:02,31,Male,Karnataka,Ahmedabad,Necklace,0.63,VVS1,F,146969.72,Cash,5.51
TX004346,2023-02-13 22:32:13,62,Male,Gujarat,Chennai,Earring,2.62,VVS2,F,326772.78,Debit Card,13.07
TX004347,2023-02-13 12:57:10,25,Male,Gujarat,Mumbai,Necklace,2.76,VVS1,F,150835.1,Cash,19.57
TX004348,2023-02-13 01:39:27,34,Female,Tamil Nadu,Ahmedabad,Earring,2.54,VVS1,F,119530.43,Cash,5.64
TX004349,2023-02-13 13:22:59,36,Male,Tamil Nadu,Mumbai,Earring,2.97,VVS2,G,216479.8,Debit Card,12.78
TX004350,2023-02-13 04:52:54,27,Female,Karnataka,Ahmedabad,Earring,2.5,VVS2,G,234148.05,Online,14.37
TX004351,2023-02-13 13:16:43,25,Male,Gujarat,Mumbai,Necklace,0.9,SI1,D,219020.37,Credit Card,14.99
TX004352,2023-02-13 08:35:02,31,Female,Gujarat,Mumbai,Necklace,1.03,VVS1,F,108940.72,Debit Card,6.26
TX004353,2023-02-13 09:05:25,25,Female,Gujarat,Ahmedabad,Ring,1.18,SI1,D,316397.35,Credit Card,0.94
TX004354,2023-02-13 09:14:11,60,Male,Maharashtra,Bengaluru,Ring,1.58,VVS2,G,148501.59,Debit Card,6.54
TX004355,2023-02-13 09:31:08,48,Female,Gujarat,Delhi,Earring,2.64,SI1,G,277907.98,Online,10.46
TX004356,2023-02-13 02:58:46,30,Female,Karnataka,Delhi,Necklace,0.7,VVS1,D,203690.14,Cash,9.55
TX004357,2023-02-13 15:49:25,33,Female,Tamil Nadu,Delhi,Earring,0.58,VVS2,F,228850.17,Cash,12.36
TX004358,2023-02-13 01:56:54,42,Male,Tamil Nadu,Ahmedabad,Ring,1.79,SI2,G,208229.43,Cash,4.23
TX004359,2023-02-13 09:50:44,37,Female,Tamil Nadu,Mumbai,Earring,2.14,VVS2,G,132036.51,Cash,10.48
TX004360,2023-02-13 12:18:53,29,Male,Karnataka,Chennai,Necklace,1.23,SI2,G,353668.04,Debit Card,4.96
TX004361,2023-02-13 23:35:52,55,Female,Karnataka,Delhi,Earring,1.22,VVS2,D,380448.81,Debit Card,19.31
TX004362,2023-02-13 07:41:11,53,Female,West Bengal,Ahmedabad,Ring,1.2,VVS2,G,162765.47,Online,12.48
TX004363,2023-02-13 03:53:20,56,Female,Tamil Nadu,Kolkata,Earring,1.91,VVS2,E,231117.89,Credit Card,13.7
TX004364,2023-02-13 02:26:46,45,Male,Tamil Nadu,Ahmedabad,Earring,2.46,VVS1,E,119150.01,Credit Card,24.13
TX004365,2023-02-13 10:32:37,33,Male,Karnataka,Chennai,Necklace,2.21,VVS2,F,417532.96,Cash,7.16
TX004366,2023-02-13 09:52:46,38,Male,Delhi,Chennai,Bracelet,1.48,VVS1,F,319360.37,Credit Card,13.0
TX004367,2023-02-13 07:21:02,51,Female,Tamil Nadu,Kolkata,Necklace,2.75,VVS2,D,252766.82,Debit Card,6.04
TX004368,2023-02-13 14:44:01,45,Male,Karnataka,Kolkata,Earring,2.63,VVS2,G,220496.92,Debit Card,8.72
TX004369,2023-02-13 01:05:48,60,Female,West Bengal,Kolkata,Earring,1.57,SI2,D,167178.5,Online,5.88
TX004370,2023-02-13 15:53:39,56,Male,West Bengal,Ahmedabad,Earring,1.02,SI1,G,155731.92,Cash,9.36
TX004371,2023-02-13 05:16:45,35,Male,West Bengal,Bengaluru,Necklace,2.59,SI1,D,216308.14,Debit Card,0.02
TX004372,2023-02-13 08:56:05,28,Female,Gujarat,Kolkata,Ring,0.77,SI2,G,101181.28,Debit Card,8.75
TX004373,2023-02-13 05:19:13,36,Male,Delhi,Bengaluru,Ring,2.89,VVS1,E,63009.17,Debit Card,4.84
TX004374,2023-02-13 13:21:48,27,Female,West Bengal,Ahmedabad,Ring,2.23,VVS1,F,125551.71,Online,14.45
TX004375,2023-02-13 13:03:08,52,Female,Maharashtra,Bengaluru,Ring,2.24,VVS1,E,321694.94,Cash,13.26
TX004376,2023-02-13 15:20:22,55,Female,Gujarat,Chennai,Ring,2.12,SI2,G,263128.0,Online,2.77
TX004377,2023-02-13 11:10:44,42,Female,Tamil Nadu,Delhi,Earring,2.24,SI1,G,299850.19,Cash,3.12
TX004378,2023-02-13 01:19:09,38,Male,Delhi,Ahmedabad,Bracelet,1.06,SI2,D,278258.53,Cash,13.39
TX004379,2023-02-13 16:05:46,28,Male,West Bengal,Kolkata,Earring,1.87,SI2,D,239042.46,Debit Card,20.49
TX004380,2023-02-13 09:12:15,30,Female,Delhi,Chennai,Ring,1.34,SI2,E,231918.75,Credit Card,11.95
TX004381,2023-02-13 09:18:05,60,Male,Karnataka,Delhi,Necklace,2.34,SI1,G,143860.37,Credit Card,7.57
TX004382,2023-02-13 04:51:12,42,Female,West Bengal,Chennai,Earring,1.87,SI2,G,132184.18,Credit Card,2.49
TX004383,2023-02-13 23:51:23,60,Male,Maharashtra,Mumbai,Necklace,0.63,VVS1,E,300021.35,Credit Card,11.37
TX004384,2023-02-13 20:17:08,41,Female,West Bengal,Chennai,Ring,2.74,SI1,D,293719.04,Credit Card,19.02
TX004385,2023-02-13 20:27:33,55,Female,Delhi,Ahmedabad,Ring,2.63,SI2,F,298584.43,Cash,12.74
TX004386,2023-02-13 15:50:11,41,Female,Gujarat,Ahmedabad,Bracelet,2.35,VVS1,D,65471.67,Cash,9.82
TX004387,2023-02-13 05:00:40,28,Female,Delhi,Bengaluru,Bracelet,2.28,SI1,F,167265.27,Cash,8.17
TX004388,2023-02-13 00:51:17,39,Male,West Bengal,Bengaluru,Ring,1.92,VVS1,F,158872.2,Credit Card,10.72
